09-04-2019 17:44:11,1554828251,Loudness sensor warning!,1,3.717768437,,,,
09-04-2019 18:06:23,1554829584,PIR sensor warning!,1,13.92772276,,,,
09-04-2019 18:08:38,1554829718,Loudness sensor warning!,1,1.129633257,,,,
09-04-2019 18:09:04,1554829744,PIR sensor warning!,1,5.180376891,,,,
09-04-2019 18:11:23,1554829883,Loudness sensor warning!,1,-2.858208564,,,,
09-04-2019 18:28:55,1554830936,PIR sensor warning!,1,-5.402695512,,,,
09-04-2019 18:32:10,1554831131,PIR sensor warning!,1,0.922103462,,,,
09-04-2019 18:41:31,1554831691,PIR sensor warning!,1,0.66075112,,,,
09-04-2019 18:49:02,1554832143,PIR sensor warning!,1,0.253357505,,,,
09-04-2019 18:49:17,1554832158,PIR sensor warning!,1,-0.495589294,,,,
09-04-2019 18:55:03,1554832503,PIR sensor warning!,1,-0.630007073,,,,
09-04-2019 18:55:18,1554832518,Loudness sensor warning!,1,-6.268881693,,,,
09-04-2019 18:56:53,1554832613,Loudness sensor warning!,1,5.993771131,,,,
09-04-2019 18:57:09,1554832630,Loudness sensor warning!,1,-4.906729018,,,,
09-04-2019 19:04:19,1554833059,Loudness sensor warning!,1,-4.074459368,,,,
09-04-2019 19:06:26,1554833186,PIR sensor warning!,1,1.17543308,,,,
09-04-2019 19:06:50,1554833210,Loudness sensor warning!,1,-0.889772781,,,,
09-04-2019 19:09:36,1554833376,Loudness sensor warning!,1,0.810616466,,,,
09-04-2019 19:09:51,1554833391,PIR sensor warning!,1,-1.90593814,,,,
09-04-2019 19:10:44,1554833444,Loudness sensor warning!,1,-20.97064274,,,,
09-04-2019 19:10:57,1554833457,PIR sensor warning!,1,6.492942722,,,,
09-04-2019 19:11:26,1554833487,PIR sensor warning!,1,-0.844296423,,,,
09-04-2019 19:11:44,1554833505,PIR sensor warning!,1,-2.190917507,,,,
09-04-2019 19:14:18,1554833659,Loudness sensor warning!,1,-43.02905183,,,,
09-04-2019 19:41:24,1554835285,PIR sensor warning!,1,0.563551285,,,,
09-04-2019 19:41:41,1554835302,PIR sensor warning!,1,3.929765578,,,,
09-04-2019 20:00:51,1554836452,PIR sensor warning!,1,-1.667987119,,,,
09-04-2019 20:04:18,1554836658,Loudness sensor warning!,1,0.374228111,,,,
09-04-2019 20:11:15,1554837076,Loudness sensor warning!,1,-33.63789717,,,,
09-04-2019 20:18:28,1554837508,Loudness sensor warning!,1,4.932178822,,,,
09-04-2019 20:26:02,1554837963,Loudness sensor warning!,1,-13.25521274,,,,
09-04-2019 20:40:59,1554838860,PIR sensor warning!,1,1.430913015,,,,
09-04-2019 20:41:20,1554838881,Loudness sensor warning!,1,-8.637472723,,,,
09-04-2019 20:47:09,1554839229,Loudness sensor warning!,1,1.024851498,,,,
09-04-2019 20:47:27,1554839247,Loudness sensor warning!,1,-2.933913828,,,,
09-04-2019 20:48:40,1554839320,PIR sensor warning!,1,0.492100441,,,,
09-04-2019 20:50:19,1554839419,PIR sensor warning!,1,4.113256186,,,,
09-04-2019 20:50:33,1554839433,PIR sensor warning!,1,1.93716022,,,,
09-04-2019 20:50:45,1554839445,PIR sensor warning!,1,5.346538304,,,,
09-04-2019 20:50:59,1554839459,PIR sensor warning!,1,6.920749026,,,,
09-04-2019 20:51:12,1554839472,PIR sensor warning!,1,1.940828002,,,,
09-04-2019 20:51:39,1554839499,PIR sensor warning!,1,0.460328107,,,,
09-04-2019 20:52:13,1554839533,PIR sensor warning!,1,0.66416876,,,,
